-2.313660214133068591e-02,-2.729759201464904139e-02,-4.624518709844212261e-03,4.555001049706067923e-02,5.550807224669144016e-03,1.525837667001201693e-02,4.254366925372767005e-03,1.565964332217172419e-02,-2.686177300929906350e-02,-8.610239403851697310e-03,5.227016912200778583e-03,-3.583363210994551366e-04,-3.839864402241827644e-03,-1.331752159485873922e-02,-5.167662054084066169e-03,-1.548395647782662907e-02,-4.843666029719562172e-02,-2.389016883411173436e-02,9.513058777488795151e-03,3.114155911343255423e-02,3.627160342647373775e-02,1.935034873774164324e-03,1.786767246888268726e-02,1.815955821421447527e-02,-1.384518367736149724e-02,-3.395879660921208298e-02,6.177463870962595239e-04,-3.524401994481076578e-02,-6.398592259096538316e-03,1.216234173578736866e-02
-2.840138976200004897e-02,6.459076786327364126e-04,2.480036230618130541e-02,7.230249480419273164e-03,1.044643401499357853e-02,1.813480827633489820e-02,3.465926144262360120e-02,3.028461634463735976e-03,2.459001722866249393e-02,-1.283384326748480747e-03,-1.092337630866968383e-02,6.296419392351298300e-03,-1.211625695983341994e-02,-1.146258431533131103e-02,-1.215481260884493549e-02,-4.590848391066333634e-02,2.109989553211932909e-03,-2.527670717190936070e-02,-2.145382413365547886e-03,2.899937560969655798e-02,-1.042000646214580849e-02,-1.084018316894954509e-02,2.727818769003591617e-02,1.092611530928597544e-02,1.953054194705285823e-02,-7.105824679739866992e-03,1.496166425741854954e-02,-1.372337178313604716e-02,-1.352003451243797942e-02,1.192488556410132954e-02
-1.196746342545448524e-02,1.534237086487907561e-02,4.783369070858596583e-02,-3.372305073894571459e-02,-1.504408752242490308e-02,2.240292363685348134e-02,-2.901563389864473402e-03,2.322179699585144586e-02,-2.020128546265815075e-02,6.626883556159410271e-03,-3.011126356456893770e-03,2.807414457466849388e-03,6.622320381107263051e-03,-2.440012725311912697e-02,-2.148274970718588861e-02,2.798488013790845566e-02,5.864274231619111093e-03,2.126926659052547249e-03,-8.814944522710663286e-04,7.130849974122341686e-03,-2.311873478810893071e-02,-1.998054663790798866e-02,2.609016494412866316e-02,3.025504436943264597e-03,1.700601747308068054e-02,-1.211328013842546611e-02,2.753450760718610321e-02,6.905568106390379962e-03,9.624916385001715258e-03,1.097458675431560969e-02
-1.594018478744260031e-02,-3.731441726800120706e-02,-2.149605334170204621e-02,3.261045714772722870e-02,2.601367940640973014e-02,-6.938427359559401833e-03,-6.033526540722901343e-03,2.073211754471705748e-02,-3.368197455071721916e-03,-2.598519740261557437e-02,2.531086185192321994e-02,9.543571558278639289e-03,-5.032679430007101773e-02,-6.263802110597550821e-03,2.873404065686787582e-03,9.624936541175766261e-03,3.043023786232703243e-03,-1.271483594487249173e-02,-2.315180880599743314e-03,5.896006358872007275e-03,-5.360081712280334587e-03,-7.438014394124147118e-03,2.504167877329633793e-02,-1.893215370538504569e-02,-6.989269422198241856e-03,-4.062538026098179433e-02,1.081939926902823583e-02,1.656528919693770613e-02,1.096973665193168995e-02,1.835344974922457559e-02
8.814134895271217782e-03,6.850307819068245443e-03,9.478941339760267940e-03,-5.346168639065537569e-03,2.376655725192804158e-02,-6.971441300283135259e-03,-2.924703850310385669e-02,1.699567227236901609e-02,3.701405559902963549e-02,-1.920302238581262158e-02,-2.032622591857131868e-03,-1.370884021436054312e-02,-7.611665002550336775e-03,9.218594355931606331e-04,-2.483616905562337565e-02,-5.553073425345745988e-03,-2.931934772764774322e-02,-1.136455275882955994e-02,-2.372139307972975092e-02,-2.118121398920288709e-02,-3.439821361316399567e-02,2.438709177465267497e-02,1.018118169479103122e-02,-3.834928086912988560e-02,-1.193655188095751191e-02,-1.340877199806148057e-02,-1.381888256337193699e-02,-2.893767025112967822e-02,1.508771442736910398e-02,-7.917275710159980828e-03
9.362978189790273006e-03,1.053511530332854398e-02,2.750890623341773963e-02,-3.629744555486286856e-02,3.477204222849911153e-02,2.537630547782460805e-02,1.146131984671013189e-02,4.767184458468232827e-02,4.099571958544625389e-03,1.642957832140436517e-02,-1.476827962535919372e-02,2.268714815903656243e-02,3.356519394448289652e-03,-9.024002897120932815e-03,4.233878396631752389e-02,-6.095993290816635601e-03,1.772265521703525460e-04,-3.945599146522568539e-03,-1.511341826472962536e-02,1.062544801060856525e-02,1.476819207465462046e-02,7.087450554774506195e-03,-4.721156522889870949e-02,2.015994006846170278e-02,-7.004766996461876498e-03,-2.432646823778612105e-02,1.206561918101949418e-02,1.125698840747725755e-02,-2.086147404562673294e-02,4.944871357665130834e-02
-2.419253098751300915e-02,-3.466005408768911555e-02,-2.308342852596633604e-02,2.841599685780127338e-02,-3.517134514070316582e-03,-7.441133756963833577e-03,-1.243154422666547815e-03,-1.193227815832610152e-02,-1.380526826654141295e-02,-1.282430987610877308e-02,1.415911046934844632e-02,2.040911771343315029e-02,-2.110185123965554327e-02,4.784559434767823166e-03,1.576414482498172259e-02,-2.163503899012231280e-02,-1.005133184034391614e-02,-2.076128324621582741e-02,-2.582057086034473745e-02,2.037257375800030634e-03,-1.472264742660250175e-02,1.262258178289094035e-02,-5.884384523060693815e-04,8.252547104099887398e-03,-5.845658252397428582e-03,-1.269994765178046429e-02,-1.813462702135626176e-03,-9.992260553191402233e-05,-1.411710989033239730e-02,8.531909102203302092e-03
1.493189711952937378e-02,3.161654106618528529e-03,3.426981777003120649e-02,-1.264678019301431616e-02,1.041192836402206334e-02,-8.174696010581216851e-03,4.692590073505188870e-03,-1.659898679164169277e-02,2.230246754729533348e-02,3.520418115145145140e-03,2.384488999146334651e-02,-2.532191153647515153e-02,-9.870304184015490229e-03,-1.785131600556142534e-02,-1.063883730583002098e-02,-1.385219394371648739e-02,-2.410818685745856269e-03,-3.449428745568543361e-04,-8.196972939312508486e-04,-1.111047747023654643e-02,3.748503557773367675e-03,1.751230991061802911e-02,-1.804551131977845738e-02,1.777250003843551895e-05,-1.481417783517632565e-03,9.367092684475249523e-03,-1.277171695475294881e-03,-3.132960719001156528e-04,-1.982191564456263488e-02,4.340767811928266631e-04
-1.843768978598218922e-02,1.031408496328156850e-02,-2.064378685730431599e-03,7.971683522932949137e-04,-1.782380734180587581e-02,1.607515159883378050e-02,1.384627817864348374e-02,1.723047858099615789e-02,4.454772161826350829e-02,-1.050387645861473309e-03,2.406805671615613873e-02,-2.476556128478435339e-03,7.881745916805958305e-03,7.306748552258711046e-03,5.291835267169486129e-03,1.316512357040761950e-02,-6.078727606784921703e-03,8.186456316295345976e-04,1.070619294683622380e-02,3.495707800076981731e-02,-1.684713337964823324e-02,-3.612265240765826640e-02,-9.681709822953970743e-03,1.798568659615725060e-03,3.499541864073803070e-03,1.844355715734684407e-03,2.365580245357565975e-02,1.952099585567759754e-02,-9.853580990259191725e-04,-9.390942455043736412e-03
-6.920177627650117222e-03,-7.126083059651963127e-03,-4.511989476562764181e-03,-3.145301123085989664e-02,-9.220814872852456032e-03,-8.497600425919323366e-03,-3.777607713959208694e-03,-5.086000248402468109e-03,1.344014283255073709e-02,-1.063886711925983788e-02,-8.771554028617643828e-03,1.083877509336080881e-02,-4.706296934884641493e-03,4.329094536913512259e-03,1.338671396712212171e-02,8.439389895561097768e-03,5.003248959686319199e-03,-3.928831153516392991e-03,1.363788206186414276e-02,3.510998825300008438e-03,-1.009705502123496579e-02,-3.016183739980203820e-03,-2.436258754645062238e-02,-1.923111948293825327e-02,-3.765816073557067684e-02,-1.359862763213823440e-02,2.671090843261767628e-02,-1.112977679986506575e-02,1.575081634205402481e-02,-6.899708445603380423e-05
